customer_id,name,email,state,business_type,signup_date,num_employees,annual_revenue
CUST_00261,Kramer-Shannon,williamsconnie@smith-noble.com,CO,Construction,2024-12-10,2,3350861.55
CUST_00262,Bryant-Braun,sharris@khan.com,CO,Construction,2026-04-25,4,3404173.88
CUST_00263,Davis-Ward,watsonrebecca@williams.com,TX,E-commerce,2024-09-27,1,4728916.39
CUST_00264,"Lyons, Young and Rios",smiththomas@wheeler.info,WA,Legal,2025-08-27,1,3467051.89
CUST_00265,Smith LLC,mcneilrobert@woods.biz,WA,Freelance,2025-05-17,3,4996899.15
CUST_00266,Cross Inc,edwardsnicole@reyes.com,CO,Restaurant,2026-03-21,1,1224168.22
CUST_00267,Moreno Inc,scottbowen@goodman.info,IL,Construction,2025-08-14,16,4963825.62
CUST_00268,Miller Inc,karenlawrence@bell-jordan.com,CA,Legal,2025-01-12,1,1408677.88
CUST_00269,Hill Inc,angelagreene@mitchell.com,CA,E-commerce,2025-08-10,3,4172552.55
CUST_00270,Holmes PLC,juliephillips@bowers.info,FL,Healthcare,2025-01-04,4,1134072.47
CUST_00271,Rodriguez-Porter,ricetiffany@peck-anderson.org,NC,Construction,2024-10-22,14,3404934.07
CUST_00272,Diaz-Vega,xbest@smith.com,NY,Restaurant,2025-12-08,1,4521848.34
CUST_00273,Lewis-Livingston,ohunter@mason.com,CA,Construction,2025-10-11,11,3953621.9
CUST_00274,"Herrera, Jensen and Ramirez",christian32@murphy.com,NC,Healthcare,2024-06-22,4,3675180.85
CUST_00275,Hale-Blair,brianmiller@wilson-salazar.com,WA,Healthcare,2024-08-05,2,3750030.28
CUST_00276,Wade-Barrett,davidzimmerman@smith.net,FL,Consulting,2024-10-11,6,3943238.41
CUST_00277,"Green, Watson and Brady",jessica10@roman-nelson.com,IL,Construction,2026-04-08,5,4160839.47
CUST_00278,Joseph-Ray,crawfordwilliam@porter.com,CO,Construction,2024-12-13,2,3745468.79
CUST_00279,Moore-Ayala,perezwilliam@trevino.com,TX,E-commerce,2025-02-14,4,4816321.8
CUST_00280,Ruiz Group,haroldhorne@tran.biz,FL,Legal,2024-09-14,3,4837985.25
CUST_00281,Morris Group,joseph19@wilson-nunez.com,AZ,Healthcare,2026-02-11,4,496999.23
CUST_00282,Walker PLC,finleycasey@cline-ayala.com,CA,Construction,2025-03-30,7,2706032.93
CUST_00283,Miller-Bryant,james94@dean.info,IL,Construction,2025-05-15,15,2943572.45
CUST_00284,Oconnor PLC,edwardrandolph@hall.com,IL,Restaurant,2026-02-25,1,3390440.95
CUST_00285,Smith-Sandoval,dalton83@vasquez-brown.com,CA,Healthcare,2025-05-28,24,4580516.75
CUST_00286,"Ramirez, Williams and Hall",xhaynes@villegas-miller.com,TX,E-commerce,2024-11-15,1,4551468.81
CUST_00287,"Anderson, Wilkins and Jones",grahamtamara@carter.biz,GA,Restaurant,2025-01-17,3,741896.21
CUST_00288,"Decker, Nguyen and Chavez",charlesharris@rodriguez.com,WA,E-commerce,2024-06-25,7,624796.38
CUST_00289,Martinez-Howard,shannonford@davis.com,AZ,Consulting,2024-11-26,5,1973796.86
CUST_00290,"Terry, Williams and Huff",eddie35@palmer-byrd.com,AZ,Legal,2025-03-11,2,2957334.71
CUST_00291,Johnson Group,jhawkins@davis.com,NY,Legal,2025-12-13,3,3291863.39
CUST_00292,Smith and Sons,jamesmorales@mccoy.com,CO,Legal,2026-03-06,3,4698312.68
CUST_00293,Johnson Inc,rachelramos@davis.com,CA,Healthcare,2024-12-30,2,1125484.94
CUST_00294,Dunlap Inc,sandrahamilton@foster.com,FL,Healthcare,2025-05-08,8,541805.39
CUST_00295,Lewis-Lopez,sean20@harvey.biz,IL,Healthcare,2025-11-11,5,349722.94
CUST_00296,"Mendoza, Miller and Reyes",zgonzalez@wright.com,FL,Restaurant,2024-12-27,2,4747603.4
CUST_00297,Casey-Howard,kcooper@morris.org,CO,Restaurant,2026-02-26,9,3330705.25
CUST_00298,Johnson LLC,stokesthomas@wang-key.com,NC,Retail,2025-10-08,5,300363.63
CUST_00299,Wright and Sons,amanda03@bradford.com,FL,Consulting,2025-02-10,8,3945541.59
CUST_00300,Young LLC,robin05@elliott.info,TX,Freelance,2024-11-03,7,2952596.26
CUST_00301,"Parker, Henry and Davis",carolynsmith@smith-hardin.com,FL,Healthcare,2026-02-18,2,3883124.46
CUST_00302,Peterson and Sons,brian29@stark.com,NC,Retail,2026-01-30,2,1422510.49
CUST_00303,Brooks Ltd,vwillis@morris-daugherty.biz,NY,Construction,2024-09-17,8,4002643.43
CUST_00304,"Yu, Banks and Thompson",jeffrey92@parker-barker.com,CA,Consulting,2024-08-21,7,123558.62
CUST_00305,Daniel Ltd,xrosales@johnson.org,FL,Healthcare,2026-01-31,4,128116.36
CUST_00306,Bowman Inc,vtaylor@young.com,CA,Consulting,2024-12-19,4,3721504.38
CUST_00307,"Mcclure, Davis and Fletcher",sean43@steele.com,TX,Restaurant,2025-07-10,12,2407417.53
CUST_00308,Le Inc,akim@wilkerson.biz,IL,Restaurant,2026-01-22,2,2287426.83
CUST_00309,Payne-Garcia,kkramer@chang.com,NC,Retail,2024-11-15,6,3649852.84
CUST_00310,Smith-Green,jonesgeorge@martin-jones.com,AZ,Construction,2026-04-01,3,2317310.48
CUST_00311,Wheeler-Austin,bbush@martin.com,CA,E-commerce,2024-06-20,3,4244127.79
CUST_00312,Harris-Lee,donna43@williams.net,TX,E-commerce,2025-04-23,10,3576386.51
CUST_00313,Hernandez-Ward,qmiller@greene.com,TX,Restaurant,2025-05-07,8,1644453.51
CUST_00314,"Carter, Miller and Anthony",kristen77@baker.com,TX,Consulting,2024-09-19,8,1411329.2
CUST_00315,Wood-Griffin,scott43@elliott-hernandez.com,NC,Healthcare,2025-10-01,12,1935476.77
CUST_00316,Barnett PLC,larellano@spencer.net,AZ,Construction,2025-09-03,4,2295891.32
CUST_00317,Sheppard-Mcdaniel,parmstrong@evans-foster.com,GA,Restaurant,2025-09-09,7,3975825.66
CUST_00318,"Duncan, Black and Duncan",davidtodd@rush.com,AZ,Freelance,2024-08-24,3,2178846.21
CUST_00319,Martinez Group,mcneilryan@hernandez.com,FL,Legal,2026-04-17,5,1727711.51
CUST_00320,Hughes Group,melissa87@buchanan.org,GA,Legal,2025-05-14,4,3661581.91
CUST_00321,"Harrington, Rodriguez and Hernandez",buckleyanna@floyd.com,GA,Healthcare,2025-01-25,4,3342283.92
CUST_00322,Baker-Pena,rjohnson@thomas-franklin.biz,NY,E-commerce,2025-03-14,7,382309.88
CUST_00323,Foster LLC,brandonalvarez@prince-smith.com,TX,Restaurant,2026-03-04,2,2187788.77
CUST_00324,Ramirez-Vasquez,comptonjeremy@mccann-ramos.com,IL,Consulting,2025-12-27,23,2804035.14
CUST_00325,Daniel-Jacobs,lopezjason@figueroa-malone.com,AZ,Healthcare,2025-08-26,2,3366565.66
CUST_00326,Robertson and Sons,collinswilliam@deleon.org,IL,Legal,2025-04-11,1,4347056.14
CUST_00327,Thompson and Sons,wrightstephen@bush-hill.info,CA,Construction,2025-12-08,11,3022029.95
CUST_00328,"Sanders, Leblanc and Maldonado",nathanwheeler@horne.org,TX,Freelance,2025-02-24,8,815914.37
CUST_00329,"Bailey, Martin and Kline",mitchellpaul@nash.com,FL,Restaurant,2025-06-06,7,1783064.27
CUST_00330,"Perez, Clark and Pearson",hancocktammy@smith.org,IL,Restaurant,2025-08-02,7,3824897.88
CUST_00331,Walker PLC,jennifer46@york-stevens.com,FL,Legal,2025-08-16,4,4233518.05
CUST_00332,Turner-Meyer,asilva@key.net,NC,Retail,2026-01-13,2,3064524.83
CUST_00333,"Wheeler, Campbell and Cohen",rbrown@nguyen.com,WA,Retail,2025-10-20,4,943059.56
CUST_00334,Hernandez and Sons,trujilloleah@powell.com,WA,Healthcare,2025-11-24,2,1787565.93
CUST_00335,"Jimenez, Phillips and Meadows",cprice@erickson.com,NY,Legal,2024-10-15,9,394447.84
CUST_00336,"Nichols, Glover and Knox",william28@carter.com,CA,Restaurant,2025-12-24,3,3743253.22
CUST_00337,"Green, Stokes and Hines",staceylam@davis.com,GA,Legal,2024-11-10,2,2295546.66
CUST_00338,French-Rivera,brenda71@brown-walters.org,IL,Construction,2024-09-26,3,3621900.04
CUST_00339,"Jones, Preston and Mason",amoreno@pitts.com,NC,Restaurant,2026-01-21,6,4422543.81
CUST_00340,Cooper PLC,tthomas@maxwell.com,NY,Retail,2024-09-25,2,3386145.12
CUST_00341,"Hatfield, Edwards and Brown",whill@johnston.info,CO,Legal,2024-12-25,2,2454025.44
CUST_00342,Anderson Group,epowell@smith-ferguson.com,GA,Construction,2025-05-06,5,1117066.38
CUST_00343,Mcclain PLC,andrewsmith@wright.com,TX,Healthcare,2025-06-29,5,2178072.49
CUST_00344,Reyes PLC,gary04@bryant-meyer.net,NC,E-commerce,2025-01-02,2,2658323.83
CUST_00345,Hamilton-Mcdaniel,matthewvalenzuela@christensen-martin.biz,CA,Freelance,2025-01-22,3,2006553.81
CUST_00346,Perez Ltd,jasonjohnson@jackson.com,CA,Retail,2025-09-05,5,1061894.47
CUST_00347,Mcdowell-Scott,wheelerbrandon@valdez.com,NY,Construction,2024-11-07,1,1482763.3
CUST_00348,"Wilson, Wallace and Martinez",thomas23@jennings.com,CA,E-commerce,2024-08-28,1,3747719.91
CUST_00349,"Meyer, Dean and Haynes",grivas@higgins.com,NY,Legal,2024-10-11,2,2686282.62
CUST_00350,Gonzalez-Gonzalez,marie35@ortiz.com,AZ,Healthcare,2024-11-22,3,406773.71
CUST_00351,"Fitzpatrick, Rivera and Smith",meadowsmary@snyder.com,CA,Legal,2026-03-28,5,142770.61
CUST_00352,"Cummings, Conway and Newman",shinton@marshall-garcia.com,IL,Legal,2024-07-27,14,2888328.42
CUST_00353,Phelps LLC,ronald11@smith.com,GA,Construction,2025-11-29,8,620108.19
CUST_00354,Howard-Kim,natalie15@white-morales.info,IL,Consulting,2024-06-12,3,4016544.66
CUST_00355,Houston-Vaughn,pmarsh@wilson.com,CO,Healthcare,2025-09-19,4,486242.91
CUST_00356,Garcia PLC,rpham@white-james.com,TX,Freelance,2026-03-14,2,2206598.81
CUST_00357,"Johnson, Cohen and Roberson",timothyfreeman@alexander-brown.com,AZ,Restaurant,2025-04-03,4,2009045.15
CUST_00358,Bush Ltd,tiffanysantiago@stone-watts.org,IL,Freelance,2025-01-23,3,1698689.68
CUST_00359,Reynolds Ltd,timothyalvarado@cruz.org,TX,Restaurant,2024-10-05,5,2676493.86
CUST_00360,Smith and Sons,kchristian@walton.com,IL,Healthcare,2024-10-25,2,3650526.57
CUST_00361,Cordova-Williams,andreagray@miller.org,NY,Freelance,2026-02-22,6,558882.41
CUST_00362,Miller-Jimenez,david70@powell.net,FL,Consulting,2024-12-12,15,3031874.98
CUST_00363,"Smith, Davis and Munoz",pamela83@powers.com,TX,Consulting,2026-01-08,4,4758896.1
CUST_00364,Richard LLC,xmoran@chavez.com,CO,E-commerce,2025-09-27,6,3784506.83
CUST_00365,Kelly-Schultz,amy51@prince.com,NC,E-commerce,2026-01-07,7,3421610.72
CUST_00366,"Newton, Ortiz and King",jacobconrad@lewis-summers.com,NC,Healthcare,2026-04-12,3,4328022.03
CUST_00367,"Morgan, Sherman and Williams",bartonshannon@lawrence.com,IL,Consulting,2025-09-26,5,2226825.94
CUST_00368,"Fitzgerald, Tran and Reynolds",xglass@holt.com,CO,Construction,2025-05-26,4,3991831.91
CUST_00369,Hughes PLC,william66@moon.com,CA,Healthcare,2025-08-30,4,2561317.58
CUST_00370,Chavez-Anderson,vmorrison@evans.net,CO,E-commerce,2025-01-23,2,236155.87
CUST_00371,"Robinson, Clark and Klein",samantha22@daniels.com,WA,Restaurant,2025-03-10,4,3241099.02
CUST_00372,"Castillo, Duncan and Contreras",icraig@rich-henderson.com,TX,Legal,2026-03-23,6,2340422.71
CUST_00373,"Rodriguez, James and Brown",gonzalezkaren@terrell.com,CA,E-commerce,2025-08-01,14,4549797.29
CUST_00374,Franco Ltd,james80@cervantes-garcia.net,FL,Healthcare,2025-08-14,9,3044778.88
CUST_00375,Newton PLC,yyoung@roberts.biz,NY,Retail,2025-06-21,25,2280089.39
CUST_00376,Frye-Daugherty,tammy00@king.info,IL,Restaurant,2026-02-16,2,2547517.56
CUST_00377,Pruitt Ltd,kari89@parsons.com,CA,Freelance,2024-10-08,9,3552727.44
CUST_00378,Thompson-Fleming,sydneymoss@bennett.com,AZ,Consulting,2025-05-04,5,1851294.9
CUST_00379,"Baker, Martin and Singleton",riverajenna@williams.org,GA,Legal,2025-01-02,25,3883600.7
CUST_00380,Ayala Ltd,tracy98@jones-zimmerman.net,NC,Retail,2025-11-06,2,3956673.31
CUST_00381,Krueger PLC,hartmanerik@herrera.com,IL,Restaurant,2025-10-12,2,1681969.24
CUST_00382,"Rivera, Ward and Robinson",wbarajas@smith.org,GA,Construction,2025-08-04,2,1297379.14
CUST_00383,"Sanchez, Williams and Blackwell",hmoon@scott-ramsey.com,NC,Consulting,2026-03-20,1,1700142.08
CUST_00384,"Short, Brooks and Lang",stucker@lee.com,NY,Healthcare,2025-08-23,2,1585647.1
CUST_00385,"Ferguson, Sims and Clark",michellecoleman@harris.biz,GA,Consulting,2025-10-19,2,2995454.08
CUST_00386,"Montoya, Jones and Parks",stevensmartin@jones.com,WA,Legal,2024-08-01,5,3235291.65
CUST_00387,"Jones, Underwood and Bartlett",ohughes@hamilton-smith.com,NY,Restaurant,2025-02-06,5,3247822.86
CUST_00388,"Smith, Cortez and Brown",haynescharles@rodriguez.com,AZ,Healthcare,2025-04-21,20,140241.16
CUST_00389,Hubbard-Kim,bshort@moore-robinson.biz,NY,Freelance,2025-01-22,9,1741575.11
CUST_00390,"Phillips, Walters and Evans",susan08@thomas.biz,CO,Freelance,2026-01-12,2,1171388.08
CUST_00391,"Kelley, Miller and Clark",jason82@white.com,NY,Restaurant,2024-09-11,2,1514170.9
CUST_00392,Wilson Ltd,yorksarah@murray.com,TX,Retail,2026-01-29,6,3326549.72
CUST_00393,Garcia-Swanson,wlynn@lambert.com,NC,Consulting,2026-04-08,1,3006369.88
CUST_00394,Harvey-Mccullough,todd59@torres.com,NY,Consulting,2024-09-24,19,4165158.03
CUST_00395,Benjamin-Jackson,john36@larsen-taylor.com,NC,Consulting,2026-01-16,11,3619855.84
CUST_00396,Ford-Howard,tony12@obrien.com,GA,Healthcare,2024-06-30,3,3397996.46
CUST_00397,"Gonzalez, Gross and Sims",mcclainmelissa@johnson.org,CO,Construction,2024-11-28,1,3774336.27
CUST_00398,Escobar PLC,amy87@rowe.org,CO,Freelance,2026-01-26,13,2693355.19
CUST_00399,"Vincent, Anderson and Mason",sanderswayne@allen.com,CO,Freelance,2025-01-23,4,1870812.74
CUST_00400,"Taylor, Moore and Knight",jillwebb@williams-juarez.com,CO,E-commerce,2025-08-13,12,3858720.83
CUST_00401,Baker and Sons,barnettapril@hughes-hardin.com,GA,Legal,2026-01-22,1,4833027.36
CUST_00402,Hooper LLC,padillaadrienne@davenport-baker.net,FL,Consulting,2026-02-21,2,4371359.5
CUST_00403,"Thompson, Valdez and Diaz",blacknicholas@black.com,CO,Healthcare,2024-07-07,4,2794976.69
CUST_00404,Sparks-Eaton,shawdon@hall.com,AZ,Restaurant,2024-08-15,4,1461061.92
CUST_00405,Hernandez and Sons,carolyn13@shepherd-cortez.info,NY,Construction,2026-01-10,3,2274130.14
CUST_00406,"Mendoza, Clark and Martin",cjohnson@berry.com,NY,Legal,2025-06-30,7,503982.17
CUST_00407,"Hunt, Macdonald and Thomas",jonathanwhite@greene-elliott.com,CO,Healthcare,2024-11-16,1,4655836.04
CUST_00408,"Luna, Nicholson and Valentine",shanehaney@jackson-greer.org,CA,Legal,2025-04-14,3,2534935.22
CUST_00409,Norton and Sons,gary57@garza.com,GA,Restaurant,2024-11-26,4,1905817.73
CUST_00410,Harris PLC,mserrano@thompson.org,IL,Restaurant,2024-06-18,6,4203922.62
CUST_00411,Rich PLC,davisdonna@ryan.biz,IL,Consulting,2025-10-14,7,731117.96
CUST_00412,"Fisher, Golden and Wolfe",zperez@clarke-james.org,CO,Consulting,2025-01-05,1,3806263.72
CUST_00413,"Velez, Hood and Johnston",eanderson@kent.com,CO,Retail,2025-05-27,1,4533994.57
CUST_00414,"Mcdowell, Ortiz and Lopez",lanedavid@brooks.com,WA,Freelance,2024-06-11,12,4183067.34
CUST_00415,Cox-Moore,jose86@diaz.com,NC,Legal,2025-07-27,5,600374.96
CUST_00416,Arnold-Grant,mitchellpeters@hinton-lane.biz,FL,Construction,2025-01-06,2,653149.31
CUST_00417,"Taylor, Shields and Wilson",seanlyons@garcia.biz,GA,E-commerce,2024-11-28,15,360895.4
CUST_00418,Owen-Mendez,martintamara@brock.info,CO,Retail,2026-03-08,4,3178176.96
CUST_00419,"Graham, Brown and Walker",lynchjenny@mendez-meyer.org,FL,Consulting,2025-08-17,11,1491796.34
CUST_00420,Bautista and Sons,mgonzales@galvan.org,NC,Healthcare,2024-05-28,4,1240792.98
CUST_00421,"Black, Hall and Jackson",warddiana@miller.biz,NY,Restaurant,2025-04-16,23,2641248.56
CUST_00422,Caldwell-Sullivan,aprilmclaughlin@calhoun.com,TX,Retail,2025-03-03,18,1982745.98
CUST_00423,"Gallegos, Herman and Bailey",jeremy37@andrews-green.biz,CA,Legal,2025-05-27,3,4906145.14
CUST_00424,"Rodriguez, Jones and Phillips",prattsue@li.biz,CA,Healthcare,2024-12-10,9,3953174.08
CUST_00425,"Webb, Sanchez and Morgan",lmaldonado@olson.com,FL,Restaurant,2025-02-19,7,3868931.8
CUST_00426,Schultz-Gamble,laurengutierrez@black-smith.com,IL,Consulting,2025-12-19,13,269461.66
CUST_00427,Mitchell Group,charles27@gomez-shannon.com,IL,Consulting,2025-07-25,2,4160399.1
CUST_00428,Valentine Ltd,victorgonzalez@allen.com,CO,E-commerce,2025-11-10,7,3177092.45
CUST_00429,"Kelly, Maxwell and Wilson",loweelizabeth@smith.info,NY,Restaurant,2026-02-17,10,3594423.04
CUST_00430,Oliver-Vasquez,travis84@walker-ray.com,CA,Construction,2025-05-18,1,1047875.41
CUST_00431,"Lloyd, Mendoza and Fernandez",phillip27@wolfe.com,FL,Retail,2026-02-01,1,1612199.31
CUST_00432,"Smith, Craig and Gray",nguyenchloe@lopez-baker.com,AZ,Legal,2025-01-23,1,4946157.38
CUST_00433,Mullen-Cooper,victorclark@goodwin.info,CO,Construction,2025-07-23,3,231272.82
CUST_00434,Duncan PLC,lisale@peters.com,FL,Construction,2025-10-12,7,1817022.17
CUST_00435,Marsh Ltd,thomassmith@porter-cowan.net,CA,Healthcare,2026-01-24,14,1402422.2
CUST_00436,"Le, Floyd and Evans",rosshannah@lewis.info,IL,Legal,2026-02-07,4,4452958.26
CUST_00437,"Davis, Garner and Green",ann45@jenkins.org,CO,Legal,2025-12-26,16,1728231.31
CUST_00438,Ray Ltd,tiffanymitchell@nunez-freeman.info,CO,E-commerce,2024-10-19,1,1868367.29
CUST_00439,James LLC,jwelch@davidson.biz,AZ,Construction,2026-02-05,1,4015683.03
CUST_00440,"Salazar, Sullivan and Meadows",martinjeremy@delgado-page.org,GA,Restaurant,2025-12-13,4,2181505.4
CUST_00441,"Foster, Barron and Norman",julie87@jackson-dickerson.com,NY,Construction,2026-02-25,6,1639996.57
CUST_00442,"Young, King and Manning",clarkrandy@brown.net,IL,Construction,2024-07-28,4,1567154.49
CUST_00443,Johnson Group,garciachristine@pena.com,GA,Consulting,2025-09-07,1,3464335.8
CUST_00444,Wright LLC,isims@roberson.com,CO,Retail,2025-02-24,4,3647731.26
CUST_00445,Mcdonald-Pitts,amy28@garza.org,NC,Legal,2025-02-25,1,1409049.03
CUST_00446,Mills-Fowler,regina78@ballard.com,CA,Restaurant,2026-02-01,7,3372360.25
CUST_00447,Gutierrez-Moore,smithlisa@cooper.net,IL,Consulting,2025-04-08,6,4766307.51
CUST_00448,Watts Group,xevans@yates-harper.com,NC,E-commerce,2024-09-15,2,222254.88
CUST_00449,"Brooks, Jenkins and Castro",twright@brewer.com,FL,Healthcare,2024-07-18,2,1842645.38
CUST_00450,Garrett-Black,justin84@lopez-jones.com,CA,Consulting,2025-08-11,1,3411357.18
CUST_00451,Rodriguez-Gibson,nnelson@lopez-smith.com,IL,E-commerce,2025-03-11,4,3827268.14
CUST_00452,"Johnson, Compton and Campbell",jenniferacosta@davis.info,NY,Healthcare,2025-08-16,9,2020268.53
CUST_00453,Peterson LLC,dbolton@moody.com,WA,Freelance,2025-10-14,2,4804574.26
CUST_00454,Adams Group,danielshunter@roth-clayton.com,NY,E-commerce,2024-06-16,6,2612839.11
CUST_00455,"Wright, Wise and Ramos",gonzalezjill@boyd.info,TX,Construction,2025-08-06,2,3886074.19
CUST_00456,Maldonado-Collins,eric08@martinez.com,CO,Freelance,2025-11-25,2,4982007.31
CUST_00457,Boyer and Sons,youngryan@jackson.org,CO,Freelance,2025-01-04,4,657055.24
CUST_00458,Foster and Sons,novakbianca@alvarez.com,TX,E-commerce,2026-03-21,1,904649.0
CUST_00459,Moore Inc,sarah00@newman-miles.com,CO,Restaurant,2025-12-02,2,4062040.43
CUST_00460,Freeman LLC,linda73@norris.com,IL,Healthcare,2026-03-15,1,3562225.41
CUST_00461,Roach-Washington,ihansen@henry.com,AZ,Construction,2025-07-28,21,4462091.83
CUST_00462,"Mcdonald, Dillon and George",caseymoore@weiss-weaver.info,NY,Consulting,2026-03-19,4,3978797.1
CUST_00463,Parsons PLC,bgross@vincent.com,FL,Restaurant,2025-06-26,2,4926406.11
CUST_00464,"Coffey, Fuentes and Lee",jcannon@campbell.com,NY,Freelance,2026-02-01,5,3962346.65
CUST_00465,"Hopkins, Williams and Pace",morganharris@lee-johnson.biz,IL,Healthcare,2024-06-17,4,2363658.9
CUST_00466,"Burns, Hanson and Garza",diazcatherine@smith.info,NY,Restaurant,2025-07-30,3,375453.12
CUST_00467,Mcdonald Ltd,wardjulia@short-bauer.com,CO,Legal,2025-04-01,7,3857364.52
CUST_00468,"Baker, Williams and Jones",christian38@garcia.net,NC,Restaurant,2026-02-26,8,670367.57
CUST_00469,Lopez-Fox,ashleymeza@curry.org,TX,E-commerce,2025-01-28,2,2355874.34
CUST_00470,Craig-Park,kandrade@pierce.com,IL,Consulting,2025-07-03,2,4395902.75
CUST_00471,"Moore, Murillo and Ramos",rachel85@gutierrez-schultz.com,AZ,Consulting,2026-01-23,3,3850519.1
CUST_00472,"Allen, Gardner and Brooks",michael77@smith-johnson.com,GA,Retail,2024-09-04,1,4165384.49
CUST_00473,"Smith, Taylor and Zamora",evansjeffrey@smith-short.com,NY,Construction,2025-07-04,1,865052.55
CUST_00474,"Dixon, Duncan and Duncan",johnsonmichael@baker.com,FL,Healthcare,2025-02-02,13,4740041.53
CUST_00475,Scott LLC,duncanashley@navarro.com,WA,Restaurant,2025-07-04,16,1290496.28
CUST_00476,Thompson-Petersen,larsonkevin@stokes.com,AZ,Construction,2025-10-02,3,669592.96
CUST_00477,Hobbs-Hamilton,kanejeremy@atkinson.biz,NC,Restaurant,2025-01-17,7,2537737.07
CUST_00478,Torres Inc,amber25@wolfe.biz,NC,Consulting,2024-10-05,5,897443.08
CUST_00479,Mullins-Johnston,walkerkeith@hernandez-rogers.info,NC,Healthcare,2025-09-24,52,4220523.52
CUST_00480,"Mcgee, Kelley and Baker",xshaw@anderson.info,CA,Retail,2025-08-08,10,452053.13
CUST_00481,Pearson-Gonzalez,johnadams@morris-glass.com,NC,Construction,2025-10-07,4,3273093.39
CUST_00482,Powers Group,michael55@rios.com,NC,Legal,2026-01-13,2,3109636.71
CUST_00483,"Underwood, Lang and Hanson",owilliams@jennings.com,CO,Construction,2024-06-20,1,3227441.08
CUST_00484,Singh and Sons,mistywilkins@cooper.com,CO,Freelance,2025-01-17,5,4033206.36
CUST_00485,Ruiz-Rivera,jamesmills@dunn-dean.com,GA,Construction,2025-11-10,2,2295043.46
CUST_00486,"Hale, Smith and Aguilar",scottbrian@mccormick.com,CA,Consulting,2025-11-13,1,2226047.22
CUST_00487,Marshall Inc,pricejoseph@ward.biz,CO,Freelance,2025-06-07,2,1733953.21
CUST_00488,Whitney PLC,mckeetodd@schmidt.info,IL,Healthcare,2024-09-16,1,3684288.79
CUST_00489,"House, Smith and Wright",matthew62@reed.com,IL,Legal,2026-03-27,17,697292.45
CUST_00490,"Turner, Ferrell and Irwin",lisa46@raymond.com,AZ,Restaurant,2025-03-11,9,1629623.64
CUST_00491,Peterson Group,christopherreyes@salazar.com,TX,Construction,2025-05-25,4,2275500.26
CUST_00492,"Hernandez, Waller and Browning",shane23@taylor.com,TX,Retail,2024-09-14,14,1486549.42
CUST_00493,Barker-Roach,russellstout@douglas.com,NC,Legal,2025-03-22,4,1278937.89
CUST_00494,Jones-Patel,whitemary@acosta.biz,NY,Healthcare,2026-03-30,2,4672070.1
CUST_00495,Turner-Reese,edwin31@lopez.org,IL,Freelance,2025-12-08,15,3827450.81
CUST_00496,Obrien-Salazar,jerryjohnson@watts.com,AZ,E-commerce,2025-06-18,6,2518860.56
CUST_00497,"Mathis, Harrison and Banks",melissahenry@martin.com,CO,Retail,2025-01-22,1,495743.02
